Name,Price,Brand,Category,username,Title,Time,Review,Wired,Gaming,Mechanical,Ergonomic,Membrane,Backlit
"







Rainbow Gaming Keyboard and Mouse Combo, MFTEK Wired RGB Backlit Gaming Keyboard and 4 Color Lighted Gaming Mouse Set with Mouse Pad for Computer PC Gamer Laptop Work






",$25.99 ,MFTEK,Gaming,Durden,Very surprised and satisfied,"Reviewed in the United States on August 18, 2020","
  Actually an awesome mouse and keyboard that works amazing
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







Rainbow Gaming Keyboard and Mouse Combo, MFTEK Wired RGB Backlit Gaming Keyboard and 4 Color Lighted Gaming Mouse Set with Mouse Pad for Computer PC Gamer Laptop Work






",$25.99 ,MFTEK,Gaming,CZARAY A. PHILLIPS,fast shipping,"Reviewed in the United States on August 24, 2020","
  great accessory for gaming pc
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







Rechargeable Wireless Keyboard, Jelly Comb 2.4GHz Full Size Ultra Slim Keyboard for Computer / Desktop / PC / Laptop / Surface / Windows OS






",$29.99 ,Jelly Comb,,Carlo Naples,"Amazing idea, solid design... But ineffective for heavy daily use.","Reviewed in the United States on December 28, 2019","It's is a really GREAT idea and I wanted to LOVE it, but the design, while visually appealing, makes everyday use difficult.

• The button layout combined with all keys having the same form factor results in accidentally striking keys blindly you wouldn't want to. (Note the proximity and placement of PRINT SCREEN above backspace in the photo)

• The keyboard sits a good 3/4"" lower than any other I've used, which causes an odd wrist-rest and strains after an hour of data entry.

• As low profile as the keys are, which are indeed quiet as the manufacturer says, the keyboard itself is not, as the cushion underneath it is not sufficient to absorb each keypunch, resounding against my desk with each stroke.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Rechargeable Wireless Keyboard, Jelly Comb 2.4GHz Full Size Ultra Slim Keyboard for Computer / Desktop / PC / Laptop / Surface / Windows OS






",$29.99 ,Jelly Comb,,Tiffster,Great Quality & Value,"Reviewed in the United States on December 19, 2019","
  For a full-sized keyboard this one is great and doesn't take up a lot of space on my desk AND it is probably the thinnest keyboard that I have ever owned! I love how the keys feel when I am typing on it. You can tell that it is made from quality material and not some cheap plastic material. It also does not produce a very loud clickity-clackity sound like you would hear with most mechanical keyboards. When pressing the keys you'll notice a soft little chicklet sound, which I find to be very satisfying. The sound it produces, I'd say, is most similar to a mac laptop's built-in keyboard. When pressing the keys the responsiveness is flawless and very rapid as it should be.I try to keep my desk very tidy so I prefer wireless devices over wired. I am happy that this keyboard is not only wireless but it is also rechargeable so I won't ever need to worry about replacing batteries. So far, I have noticed that the battery life is pretty outstanding. That is a huge plus for me since I am always using my computer for both work and school. Overall I am very pleased with the quality of this keyboard and for having paid under $30 for it, I'd say it is a great keyboard for the price. You won't be disappointed.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Rechargeable Wireless Keyboard, Jelly Comb 2.4GHz Full Size Ultra Slim Keyboard for Computer / Desktop / PC / Laptop / Surface / Windows OS






",$29.99 ,Jelly Comb,,Amazon Customer,great keyboard,"Reviewed in the United States on December 22, 2019","
  a really nice typing experience with a satisfying clickity clack.  slim and minimalist.  love it.updated review:  shortly after using the keyboard I realized that keystrokes weren't registering, or would do two at once.  this would be especially annoying while using the delete key to go through emails.  I contacted amazon product support who advised I move the dongle to a different usb drive.  I tried this and did not make a difference.  I ended up buying a different keyboard
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Rechargeable Wireless Keyboard, Jelly Comb 2.4GHz Full Size Ultra Slim Keyboard for Computer / Desktop / PC / Laptop / Surface / Windows OS






",$29.99 ,Jelly Comb,,JryBkly,Easy to operate and in good size,"Reviewed in the United States on October 22, 2019","
  Open the box and take it out, plug in the usb connector, turn on, and done. It took about 30 secs to “install” this. Very easy to operate. My system is windows, not sure about Mac. Keyboard is in the right size and I carry it with me all the time. The charge time is about two hours. I do need to charge it daily since I use it all day long. I am satisfied with this purchase.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Rechargeable Wireless Keyboard, Jelly Comb 2.4GHz Full Size Ultra Slim Keyboard for Computer / Desktop / PC / Laptop / Surface / Windows OS






",$29.99 ,Jelly Comb,,,Great rechargable keyboard to have.,"Reviewed in the United States on May 8, 2020","
  The first thing about this is that the keyboard is a pretty nice gray metal which is nice if you want a nice clean keyboard.. The next thing is that you do not need to install any new batteries into this as it come with a battery built in which is great. It does use a dongle to connect giving pretty good response time. This keyboard looks like a mac keyboard, it has the same layout a standard PC keyboard. It also is not the best keyboard to use if you are trying to troubleshoot a mac unfortunately as it does not connect to the mac during boot up which is unfortunate. The keyboard response is pretty nice and built like a mac keyboard. It does however get dirty and show visible oils from your hands when you type over a long period of time. There is not any noticeable lag and I am able to type well with this keyboard. The keys feel okay. I would say compared to an original mac keyboard, it definitely feels cheaper. What I like about this is that you can recharge it and there are LED light indicators to show things like the cap lock and a power indicator to show if you need to recharge your device. It also has an on and off button so you are able to turn the device off easily when not in use. You can pair this to pretty much all operating systems from macs to android devices. The keyboard works pretty well. The one down side is that it does us a standard micro USB to charge it and not a type c so you may have a harder time plugging this into say a macbook pro. The device works for quite sometimes before you need to recharge it again. I had it working for several days before the light indicator came on. It only takes up to about five hours or so to fully charge. The keys are gray so be careful when leaving this out in the sun as you are probably only going to get a light color after awhile on top of your finger print. You can use this for gaming but it is not the best feel. Overall this keyboard is a good keyboard. It allows you to connect one devices and has a pretty nice distance as well. I would also say that it be nice to be able to have a spot for the USB dongle on the actual keyboard. I was able to go about fifteen or so feet before it started having issues with connectivity. It feels cheaper than a mac keyboard but works well none the less.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,Bill,Caps Lock,"Reviewed in the United States on January 10, 2019","
  There is no indicator on the keyboard or monitor that the Caps Lock is on or off.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,john,don't tust what you are typing on thi keyboard,"Reviewed in the United States on March 19, 2019","
  This keyboard was terrific when I first started using it.  I liked the touch and some of the special features (putting cmptr in sleep mode), and the heavy weight of the board.  After using it for about a week, I went into my email and my email program started acting  strange in a scary way.  I closed it and went to a secure web page and tried to sign on about 20 times.  The curser was not moving to where it should.  I could not open this web page.  I then noticed that I had about 20 Google homepage screens open.  I cloosed them and then shut down and re-started the computer.  I entered my computer password many many times over, and the computer would not accept it and I couldn't re-start it. I spent hours thinking about this, and when I fianly connected my OLD keyboard, everything worked just fine and all the problems were gone.This is not what I would call a friendly product. I tried to report this to someone at Amazon, but all I got was happy talk and no real concern or comprehension of the problem.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,Kyle Missimer,"Great Keyboard, Sub-Par Mouse","Reviewed in the United States on January 11, 2019","
  Bought this to replace my aging Microsoft set. Was ready to use almost instantaneously after plugging in the mini dongle. The keyboard itself is pretty hefty, in a good way - feels well built. The keys are more recessed than a conventional setup; something I was particularly glad to see. Keystrokes are responsive, soft, and quiet - no ""clickety clack."" Didn't feel stiff at all as some others were reporting. Additional function keys serve their purpose.Item loses a star (was considering two) for a really, really disappointing mouse. Responsiveness was considerably delayed; experienced a full second of lag from the depression of the scroll wheel to an actual on-screen response. It's not very well suited for people with average/larger hands, as it is quite small. Will likely bin it and replace with a standalone Logitech or Corsair.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,Mr. Feeling,Was not expecting such a bad thing,"Reviewed in the United States on February 12, 2019","
  I bought this to replace my logitech MK520, which, believe or not, I'm using since 2012. This set has numerous disadvantages. Keyboard: Very bad tactile response, it feels like tv remote! imagine typing text on tv remote, that's awful! The mouse - cheap and flimsy and also it's base not straight, so it can't be laid flat on a surface, it will shake. Speaking shortly, I'm returning this.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,Dear MR.J,Decent keyboard combo,"Reviewed in the United States on February 24, 2019","
  Just got it today and very satisfied with what I got. I'm an occasional gamer and full-time developer. I've tried so many keyboards and mouses. This is a definite value purchase. I love the fact that the keyboard itself is pretty heavy and functional. Some people have a complaint about the lightweight mouse. I found that to be okay.  Overall, very satisfied with this Amazon basic item.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,Skymory,Weighty keyboard but terrible mouse,"Reviewed in the United States on January 31, 2019","First thing I noticed when opening the package was how heavy the keyboard was. It feels very sturdy and the keys function well for the most part. It does take a little bit to get used to them, likely because of the how little you have to push the letter down.

However, I can't give this keyboard and mouse combo a higher rating than 2 stars because the mouse was absolutely terrible. It's very lightweight, it feels cheap, and the overall shape is awkward to grip. The functionality has also been subpar, especially the vertical scrolling wheel. It is not smooth at all and gave me a headache because of how choppy the movement was as I was reading. I've tried to adjust my mouse settings at first, but nothing changed the choppiness; it seems to actually be an issue with the mouse wheel. Compared to the microsoft and dell wireless keyboard+mouse I've purchased in the past, I would have to say this one by Amazon is the worst of the bunch.

Overall, I'm very unimpressed and will likely be ordering from another manufacture in the future.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,Eisenwerks,Unique peripherals,"Reviewed in the United States on August 19, 2019","This review is typed on the keyboard/mouse under review. The receiver is 4 feet from the keyboard, with fresh batteries. This foreword took more than 5 minutes to type without error. The following section is unedited for keyboard connection errors after this point to give you an idea of what you could encounter.

Combo worked perfectly for the first few minuts, after which both woked intermittently. Befor tossing them and reverting to the reliale wired version, I tried the age-old ""hit the keyboard really hard with a fist"" tecnique. This resolved the issue fra few minutes. The efficacy of the repar corrates to how hard you hit the keyboard. Hitting it hard enough to expel the batteries and eject the enter key cosistently improves the connection.

The mouse suffers the sme issu with persistent dropouts. Thrwing it at the floor is ver effectiv.

5 stars for the upper body workout, 1 star for use as computer peripherals and 4 strs for durablity under extrme abuse.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







AmazonBasics Wireless Computer Keyboard and Mouse Combo - Full Size - US Layout (QWERTY)






",$44.69 ,,,ALEX,AmazonBasics Wireless Keyboard and Mouse I like it,"Reviewed in the United States on April 3, 2019","
  A very good set of wireless keyboard and mouse, when playing the game keyboard each button is very smooth not carton, keyboard is easy to fix on the table is not easy to row away, in typing is also very quiet, The extra keyboard shortcuts are easy to use, saving time looking for them. It would be nice to add some function keys. The mouse is sensitive, easy to install, only need to insert can be used. The mouse uses two small batteries to pick up also do not feel heavy, this mouse is relatively small for people with small hands to use. We look at the demand to buy, this set of keyboard and mouse price is still reasonable, keyboard and mouse are accompanied by batteries. It's been in use for a week without any problems. Recommended for women to use, if you can add a large mouse style, you can choose to buy
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Foldable Bluetooth Keyboard, Jelly Comb Dual Mode Bluetooth & USB Wired Rechargable Portable Mini BT Wireless Keyboard with Touchpad Mouse for Android, Windows, PC, Tablet-Dark Gray






",$34.99 ,Jelly Comb,Flexible,,So cute and easy,"Reviewed in the United States on July 18, 2019","
   This keyboard hooks up to the computer very easily. It is soft to the touch and folds up super neatly. The keys make that fun mechanical key sound that is so sought after these days. I love bringing this with me in case I need a full keyboard.
",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Foldable Bluetooth Keyboard, Jelly Comb Dual Mode Bluetooth & USB Wired Rechargable Portable Mini BT Wireless Keyboard with Touchpad Mouse for Android, Windows, PC, Tablet-Dark Gray






",$34.99 ,Jelly Comb,Flexible,StPAmznCust,"Confirmed, this keyboard DOES work in USB mode with my Android smartphone","Reviewed in the United States on February 27, 2019","With my Android smartphone on screen keyboard hate to type any email more than two or three sentences long, even with predictive text, not to mention other long typing tasks.  Though this keyboard also supports bluetooth which some people are comfortable with this with bluetooth security is secure to some extent; but others like myself rather use USB especially in public when others are within 30 foot range of bluetooth, especially when typing personal messages.  For example, not want a sophisticated cyber criminal with a bluetooth hacking device in a parked car outside the restaurant where I am sitting inside on the other side of the window.  Also business people with quite sensitive company data prefer USB connectivity over bluetooth whenever possible.  This keyboard does come with a USB cable, but the USB-A male end is more suited for use with devices such as laptops, PCs, but not smartphones.  I also bought this adapter kit https://www.amazon.com/dp/B074P42LS4/ref=twister_B079Z9G27F?_encoding=UTF8&psc=1 (this product too is well rated by users) with three adapters, two of which are USB-A female to USB-C male which plugs into a USB-C Android smartphone (the mostly black one has a 56kQ protective resister inside).  My phone, an LG G7 ThinQ with Verizon Wireless bought last year which is also USB OTG (on the go). Also tested successfully with a friend's Samsung Galaxy Note 8, also with USB-C.  If you have an older USB port Android smartphone, you will need a different adapter than above, and no guarantee this setup will work with a phone that is not OTG.

To get it to work, simply plug the viveComb keyboard, USB-A provided cable, and adapter above bought separately together and all that into the smartphone's USB-C charging port.  When my LG smartphone recognized the keyboard as another keyboard connected, selected the USB option 'Power Supply, charge the connected device', also flip the power toggle switch from Off to On on this vive Comb physical keyboard.  The keyboard above its mouse with click buttons, a red status light stays on and a blue one stays on for a second when the power toggle switch is turned On.  Check your Google Settings, Language and Input, and you will see you have a Sino Wealth USB Physical Keyboard connected.  You are then ready to go.

Have tested this keyboard so far with the following Google Android apps - Chrome browser, my email app, text messaging, and a notepad app   If much typing to do, lot faster with this physical keyboard than with your phone's on screen keyboard, especially more so if have larger than average finger tips.   Also, at least with my LG phone, have dual keyboard/mouse keyboard connectivity, even interchangeable back and forth while typing the same message, so typing is faster with the physical keyboard, but perhaps with mouse and click functions may be quicker to do using your smartphone's on screen options.

The viveComb foldable physical keyboard with USB keyboard cable in a box that is 6.7 inches by 4.2 inches by 1.8 inches (has compartment for cable) so easy to travel with on the go. The keyboard itself folded measures 6.0 inches x 3.8 inches by 0.6 inches, so yes could fit in a large pants pocket, but now looking for a suitable protective case of the right size and not too thick from Amazon or elsewhere. The keyboard appears well made, and so far no problem typing on it.

I am SO excited this works!!, speeding up my typing on my phone, rather than waiting to get to a PC or laptop to do any extensive typing.  I had emailed the vive Comb seller prior to buying, which they made no guarantee the USB connectivity would work with a smartphone, but thinking it probably would (offering a full refund if it did not), so decided I would be their guinea pig on this keyboard's USB connectivity with an Android phone with a USB-C OTG port.  So happy this works!!",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Foldable Bluetooth Keyboard, Jelly Comb Dual Mode Bluetooth & USB Wired Rechargable Portable Mini BT Wireless Keyboard with Touchpad Mouse for Android, Windows, PC, Tablet-Dark Gray






",$34.99 ,Jelly Comb,Flexible,Amazon Customer,Not secure,"Reviewed in the United States on August 24, 2019","
  First, this keyboard has poor build quality which I'm willing to ignore considering its price. What I'm not going to ignore is the fact that it uses an ancient version of Bluetooth (specifically 3.0) that is highly vulnerable to attacks and shouldn't be considered acceptable for a portable input device. Bluetooth is not the most secure wireless technology to use anyway, but relying on a 10 year old protocol for a device that's likely to be used in public is pretty dumb. Returned it.
",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Foldable Bluetooth Keyboard, Jelly Comb Dual Mode Bluetooth & USB Wired Rechargable Portable Mini BT Wireless Keyboard with Touchpad Mouse for Android, Windows, PC, Tablet-Dark Gray






",$34.99 ,Jelly Comb,Flexible,Josh A.,4inc X 6inc & unfolded 4inc x 12inc its smaller then I thought but it works really well.,"Reviewed in the United States on March 1, 2019","
  I thought it would be a bit bigger, Its small light and works. the only issue i can see is that the T and V key's are smaller than the others, which throws off my typing. If they made it slightly bigger and a bit sturdier this would be a 5 star product.** Size of the product; Height just slightly under 4 inches width folded 6 inches, unfolded is just shy of 12 inches. **
",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Foldable Bluetooth Keyboard, Jelly Comb Dual Mode Bluetooth & USB Wired Rechargable Portable Mini BT Wireless Keyboard with Touchpad Mouse for Android, Windows, PC, Tablet-Dark Gray






",$34.99 ,Jelly Comb,Flexible,Josh,"Thin, Responsive, and Easy To Carry","Reviewed in the United States on November 22, 2018","
  I bought this keyboard due to its thin and lightweight design, in hopes of using it to connect to my iPad Pro. It's unique design makes it a bit unusual to use at first, thanks to both the split design and the angle at which you type at with it. After a few minutes though the process is effortless. The keyboard is very responsive while typing, and the keys seem to have a good travel distance. Connecting it to my tablet was a breeze, and took less than 30 seconds after reading the instructions. The keyboard itself is very thin, and adds virtually no added weight not bulk to anything you use to carry it in. The outer material of the keyboard feels very soft, and not like the typical plastic that these types of things tend to be made of. All in all, it's a good keyboard with few downsides, and I've been enjoying it so far.
",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"







Foldable Bluetooth Keyboard, Jelly Comb Dual Mode Bluetooth & USB Wired Rechargable Portable Mini BT Wireless Keyboard with Touchpad Mouse for Android, Windows, PC, Tablet-Dark Gray






",$34.99 ,Jelly Comb,Flexible,Iredeto,Great compact ergonomic keyboard!,"Reviewed in the United States on November 22, 2018","
  I recently started using a laptop stand when working at my MacBook Air to help with the posture and as it became very uncomfortable to use the laptop built in keyboard, I decided to get myself a compact keyboard. I was deciding between a few options and at first was a little hesitant to go with this particular one due to its tricky set up. I was afraid I won’t get used to it.  Im glad I decided to give it a try as it didn’t take me too long to get the hang of it. It seems very sturdy, compact and pairs easily, overall a really great product that I do recommend!
",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,Erin,THE CUTEST!!,"Reviewed in the United States on July 6, 2020","
  This keyboard is the cuuuuutest keyboard in the entire land!! All of my coworkers love it and it fits my quirky personality to a T!
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,Katherine Dinh,typewriter style keyboard,"Reviewed in the United States on July 1, 2020","
  i purchased this keyboard in the baby pink & white combination & absolutely love it! shipping was super quick, within a week even amidst this pandemic, and the keyboard is wonderful. it connects to your mac/PC laptop with a USB  piece & is operated by AA batteries. the keys really do feel like a typewrite, & i get all the nostalgia & fun of typing on a mechanic keyboard. 10/10
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,Anchik,Love it!,"Reviewed in the United States on August 1, 2020","
  I am in love this it! I have been wanting a typewriter for a very long time but they are really out of my price range. So when I found this, I was very happy. I didnt know what to expect but it is so amazing. Its just perfect! The color, the feel, just amazing.Edit: another really cool thing is that you only need to plug in the mouse USB to control both the keyboard and the mouse. Connect one and use both. Love it! So convenient!
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,katrina bachant,Love,"Reviewed in the United States on August 1, 2020","
  Love e it feels like plastic because it is but has a nice mechanical sound color is beautiful and correct as shown.
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,Cloud Nicole,Cutest keyboard ever,"Reviewed in the United States on July 21, 2020","
  It is sooo cute!! Love the keyboard. The letter O has a chip in it. Other than that I love this keyboard. It has to be the cutest keyboard out there and I’m glad it’s battery operated instead of wireless!! It’s of course easy to install. Just wish it arrived brand new instead of used. I could tell it was opened before me!! Should be cheaper than if that’s the case!!
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,Amazon Customer,The child chose,"Reviewed in the United States on July 3, 2020","
  This keyboard has flexible keys and unique and novel design. Our children love it!
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,Jiyi,So beautiful,"Reviewed in the United States on June 26, 2020","
  It's really nice
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Black-Colorful)






",$42.99 ,104,,Julissa,Five Stars,"Reviewed in the United States on July 29, 2020","
  Love it! Looks amazing works great!!!!
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"







BlueFinger Gaming Keyboard and Mouse,USB Wired Backlit Gaming Mouse and Keyboard Combo,Letters Glow, 3 Color Crack Backlit,Illumination Keyboard and Mouse Set for Game and Work






",$28.99 ,BlueFinger,,Matt,Great deal for the price,"Reviewed in the United States on June 5, 2017","
  First off, I think it is ridiculous that there are a lot of people on here complaining about this keyboard and mouse. For this intricate of a design, plus the backlighting and lit keys, not to mention the cheap price, no one should be complaining. you want a $150 mouse and keyboard set? go buy one. In my opinion, this is an awesome keyboard and mouse. The colors/lighting are awesome, and it doesn't have that ""cheap"" feel to me. The mouse click is so quiet, I cant even tell if it clicks. the keyboard is much quieter than the expensive Logitech wireless set it just replaced. I have had no issues so far, this company did a great job for a ""budget-minded"" gaming bundle. With that said, there are a few little things that are slightly annoying, but for the awesome product and price, I cannot dock any stars. The keyboard/mouse bundle did not come with any instructions, and I cannot find a company website. If you make a product like this, especially with different functions/colors, PLEASE at least print up a manual showing how to change colors and ghosting on the keyboard and mouse. I can probably turn off the ghosting on the mouse, but do not know how to. That is all, great product for the price. just need instructions.
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







BlueFinger Gaming Keyboard and Mouse,USB Wired Backlit Gaming Mouse and Keyboard Combo,Letters Glow, 3 Color Crack Backlit,Illumination Keyboard and Mouse Set for Game and Work






",$28.99 ,BlueFinger,,J. Foster,Reasonably good product that lasted about 3 years,"Reviewed in the United States on May 14, 2020","
  Surprised to look up my order and find that I ordered this three years ago.  Didn't seem like that long ago.  I was coming back to post a review since the mouse now needs to be replaced.  A few months ago, I noticed the left mouse button not actually registering the clicks to the computer.  You can feel the button clicking physically, but the mouse never actually sent the click command to the PC.  Over time that has gotten worse and it's now often enough that I'm replacing the mouse.The keyboard is still working fine after three years of using it daily for working and gaming.  The printing started coming off the most commonly used letters/buttons after just a few months and now many buttons are just illuminated circles where my fingers have repeatedly pressed them.  The buttons are not silent and you can hear a noticeable sound every time a button is pressed, so this would not be a good choice for a quiet office or gaming environment where you want near silence to be able to hear gaming sounds clearly.Other than those issues, the set has been fine.  Since the mouse lasted three years and the keyboard is still going, I give it 4 stars overall.
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







BlueFinger Gaming Keyboard and Mouse,USB Wired Backlit Gaming Mouse and Keyboard Combo,Letters Glow, 3 Color Crack Backlit,Illumination Keyboard and Mouse Set for Game and Work






",$28.99 ,BlueFinger,,Laura E Kram,"A+, definitely would buy from again","Reviewed in the United States on October 9, 2017","
  When I first received the mouse and keyboard, the mouse did not work right. I emailed the seller and they immediately sent out a replacement. The color scheme and designs are awesome, and they both work great now. Definitely says something about the company's commitment to customer satisfaction.A+, definitely would buy from again.
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







BlueFinger Gaming Keyboard and Mouse,USB Wired Backlit Gaming Mouse and Keyboard Combo,Letters Glow, 3 Color Crack Backlit,Illumination Keyboard and Mouse Set for Game and Work






",$28.99 ,BlueFinger,,Frost,It took a beating.,"Reviewed in the United States on February 27, 2020","
  I love this keyboard, I am on my second one in seven years. The first one I beat to death with hardcore  gaming and work. By the time I had to retire it, the keyboard was cracked, the bottom of it had melted, the lights had gone out, and the only issue aside from it not sitting flush on the desk was the space key was starting to skip a little bit. It is an amazing keyboard thank you and I look forward to another seven years of happy use with the new one. The mouse that came with the keyboard was no less amazing, I did not retire that until the new one came in either and it was still working just fine, when I retired it.
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







BlueFinger Gaming Keyboard and Mouse,USB Wired Backlit Gaming Mouse and Keyboard Combo,Letters Glow, 3 Color Crack Backlit,Illumination Keyboard and Mouse Set for Game and Work






",$28.99 ,BlueFinger,,liltreeclimber,Beyond cool!,"Reviewed in the United States on June 13, 2016","This keyboard and mouse are absolutely amazing! My husband and I take our gaming pretty seriously, so when we custom built a computer, we wanted a keyboard that was not only functional...but also cool to look at.

Bingo - we hit the jackpot! This keyboard is far better than any we have seen in the stores...and a better price than those bland keyboards.

Being able to change the colors is pretty awesome - today I have opted for blue (my favorite color). Perhaps tomorrow will be a red day. =)

This keyboard works great for our gaming needs and I would absolutely recommend this product to anyone looking to illuminate their gaming experience.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







BlueFinger Gaming Keyboard and Mouse,USB Wired Backlit Gaming Mouse and Keyboard Combo,Letters Glow, 3 Color Crack Backlit,Illumination Keyboard and Mouse Set for Game and Work






",$28.99 ,BlueFinger,,mvoiles,Great combo deal,"Reviewed in the United States on May 6, 2020","
  Need a gaming set up quick? Have no fear this product has it all for super cheap and good looking to boot. Red blue and purple lights that can all be solid or a nice pulse effect. Just hit the function key and choose the appropriate setting u want for keyboard. Mouse is super comfortable and has a solid click feel. Can't believe it was only 25 ish dollars
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"







BlueFinger Gaming Keyboard and Mouse,USB Wired Backlit Gaming Mouse and Keyboard Combo,Letters Glow, 3 Color Crack Backlit,Illumination Keyboard and Mouse Set for Game and Work






",$28.99 ,BlueFinger,,Kobe,DANG NEAR FLAWLESS,"Reviewed in the United States on October 28, 2019","
  This product arrived yesterday, I have been using it for 24 hours straight due to the work I had to complete with it and it has not failed me yet, I use it to edit YouTube videos and of course game, the lights are great they are not blinding but they do make the keyboard look visually stunning in low light scenarios (most of the time I was using it the room was dark) it has small things that are very nice about it such as the mouse matching patterns and lights with the keyboard. I also gamed with it a decent amount and for FPS it’s awesome I mean the haven’t found a thing wrong with it ; however, I also played League Of Legends with it and for those of you who know you hold down the space bar in order to keep your camera locked on the character. While doing this the camera would randomly unlock and I noticed it it because I was not holding the space bar down with enough force causing it not to register, this wasn’t a problem after I discovered what I was doing wrong. It is notable though. Other than that one small thing it is an amazing product I have switched from my razor products to this for the time being to durability test it. The only suggestion I have is when you first open it fold the mouse pad the opposite direction it was folded and place something heavy on it the mousepad is folded for shipping and it puts a small bit annoying crease in the pad! Also the mouse, this company decided to go the opposite direction when it comes to trends. Most companies such as Logitech, razer, etc try to get an extremely clicky sound and feel from everything they produce, this mouse does not mimic that it actually produces a lower click sound that is softer but still noticeable and I love it seeing as how I do most of my work while it’s night it is not a problem, it also keeps from waking others!! 10/10 would recommend!!
",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
